WP_167907013.1,173.47,1.9296812174516484e-50
WP_167893300.1,173.47,1.9296812174516484e-50
WP_167887687.1,173.47,1.9296812174516484e-50
WP_167774131.1,173.47,1.9296812174516484e-50
WP_167715744.1,173.47,1.9296812174516484e-50
WP_167710883.1,173.47,1.9296812174516484e-50
WP_148883281.1,173.47,1.9296812174516484e-50
WP_139681430.1,173.47,1.9296812174516484e-50
WP_202320146.1,173.47,1.9296812174516484e-50
WP_064496728.1,173.47,1.9296812174516484e-50
WP_015790879.1,173.47,1.9296812174516484e-50
WP_011571761.1,173.47,1.9296812174516484e-50
WP_143744839.1,173.47,1.9296812174516484e-50
WP_074368728.1,173.47,1.9296812174516484e-50
WP_373468694.1,173.47,1.9296812174516484e-50
WP_373468693.1,173.47,1.9296812174516484e-50
WP_372480596.1,173.47,1.9296812174516484e-50
WP_372479773.1,173.47,1.9296812174516484e-50
WP_367834383.1,173.47,1.9296812174516484e-50
WP_367834371.1,173.47,1.9296812174516484e-50
WP_345786341.1,173.47,1.9296812174516484e-50
WP_345786326.1,173.47,1.9296812174516484e-50
WP_342833506.1,173.47,1.9296812174516484e-50
WP_342807329.1,173.47,1.9296812174516484e-50
WP_342786469.1,173.47,1.9296812174516484e-50
WP_342782785.1,173.47,1.9296812174516484e-50
WP_342765563.1,173.47,1.9296812174516484e-50
WP_340603663.1,173.47,1.9296812174516484e-50
WP_338916183.1,173.47,1.9296812174516484e-50
WP_338902790.1,173.47,1.9296812174516484e-50
WP_338252604.1,173.47,1.9296812174516484e-50
WP_336035426.1,173.47,1.9296812174516484e-50
WP_327050984.1,173.47,1.9296812174516484e-50
WP_322532473.1,173.47,1.9296812174516484e-50
WP_318569579.1,173.47,1.9296812174516484e-50
WP_317649499.1,173.47,1.9296812174516484e-50
WP_313695268.1,173.47,1.9296812174516484e-50
WP_310926720.1,173.47,1.9296812174516484e-50
WP_310923534.1,173.47,1.9296812174516484e-50
WP_305037652.1,173.47,1.9296812174516484e-50
WP_304940809.1,173.47,1.9296812174516484e-50
WP_285271205.1,173.47,1.9296812174516484e-50
WP_276302771.1,173.47,1.9296812174516484e-50
WP_275542355.1,173.47,1.9296812174516484e-50
WP_274595636.1,173.47,1.9296812174516484e-50
WP_273742241.1,173.47,1.9296812174516484e-50
WP_273738791.1,173.47,1.9296812174516484e-50
WP_269432556.1,173.47,1.9296812174516484e-50
WP_268825557.1,173.47,1.9296812174516484e-50
WP_263243109.1,173.47,1.9296812174516484e-50
WP_256205087.1,173.47,1.9296812174516484e-50
WP_252901770.1,173.47,1.9296812174516484e-50
WP_243681506.1,173.47,1.9296812174516484e-50
WP_243681504.1,173.47,1.9296812174516484e-50
WP_232502346.1,173.47,1.9296812174516484e-50
WP_201779434.1,173.47,1.9296812174516484e-50
WP_179233313.1,173.47,1.9296812174516484e-50
WP_168066377.1,173.47,1.9296812174516484e-50
WP_156015235.1,173.47,1.9296812174516484e-50
WP_148682672.1,173.47,1.9296812174516484e-50
WP_131159661.1,173.47,1.9296812174516484e-50
WP_128081385.1,173.47,1.9296812174516484e-50
WP_116422206.1,173.47,1.9296812174516484e-50
WP_088884348.1,173.47,1.9296812174516484e-50
WP_058571101.1,173.47,1.9296812174516484e-50
WP_056935033.1,173.47,1.9296812174516484e-50
WP_052288747.1,173.47,1.9296812174516484e-50
WP_048149892.1,173.47,1.9296812174516484e-50
WP_048095249.1,173.47,1.9296812174516484e-50
WP_048058420.1,173.47,1.9296812174516484e-50
WP_014737175.1,173.47,1.9296812174516484e-50
WP_013467723.1,173.47,1.9296812174516484e-50
WP_013142698.1,173.47,1.9296812174516484e-50
WP_012965622.1,173.47,1.9296812174516484e-50
WP_012350246.1,173.47,1.9296812174516484e-50
WP_011901082.1,173.47,1.9296812174516484e-50
WP_011850645.1,173.47,1.9296812174516484e-50
WP_011838739.1,173.47,1.9296812174516484e-50
WP_011762680.1,173.47,1.9296812174516484e-50
WP_011009464.1,173.47,1.9296812174516484e-50
WP_010980234.1,173.47,1.9296812174516484e-50
WP_010867013.1,173.47,1.9296812174516484e-50
WP_371803745.1,173.47,1.9296812174516484e-50
WP_369730304.1,173.47,1.9296812174516484e-50
WP_369728622.1,173.47,1.9296812174516484e-50
WP_369727928.1,173.47,1.9296812174516484e-50
WP_369680791.1,173.47,1.9296812174516484e-50
WP_367176720.1,173.47,1.9296812174516484e-50
WP_363463731.1,173.47,1.9296812174516484e-50
WP_353634105.1,173.47,1.9296812174516484e-50
WP_353545139.1,173.47,1.9296812174516484e-50
WP_348612591.1,173.47,1.9296812174516484e-50
WP_348607224.1,173.47,1.9296812174516484e-50
WP_348304027.1,173.47,1.9296812174516484e-50
WP_346865624.1,173.47,1.9296812174516484e-50
WP_346734026.1,173.47,1.9296812174516484e-50
WP_343780163.1,173.47,1.9296812174516484e-50
WP_343772506.1,173.47,1.9296812174516484e-50
WP_343161623.1,173.47,1.9296812174516484e-50
WP_343161542.1,173.47,1.9296812174516484e-50
WP_342810357.1,173.47,1.9296812174516484e-50
WP_342788085.1,173.47,1.9296812174516484e-50
WP_342786557.1,173.47,1.9296812174516484e-50
WP_342786226.1,173.47,1.9296812174516484e-50
WP_342770563.1,173.47,1.9296812174516484e-50
WP_342678331.1,173.47,1.9296812174516484e-50
WP_340100299.1,173.47,1.9296812174516484e-50
WP_340100001.1,173.47,1.9296812174516484e-50
WP_340099013.1,173.47,1.9296812174516484e-50
WP_339105595.1,173.47,1.9296812174516484e-50
WP_339104249.1,173.47,1.9296812174516484e-50
WP_338916779.1,173.47,1.9296812174516484e-50
WP_338916394.1,173.47,1.9296812174516484e-50
WP_338915960.1,173.47,1.9296812174516484e-50
WP_338905732.1,173.47,1.9296812174516484e-50
WP_338905387.1,173.47,1.9296812174516484e-50
WP_338741189.1,173.47,1.9296812174516484e-50
WP_338737983.1,173.47,1.9296812174516484e-50
WP_338727049.1,173.47,1.9296812174516484e-50
WP_338008881.1,173.47,1.9296812174516484e-50
WP_338008525.1,173.47,1.9296812174516484e-50
WP_338007835.1,173.47,1.9296812174516484e-50
WP_338005737.1,173.47,1.9296812174516484e-50
WP_338004248.1,173.47,1.9296812174516484e-50
WP_338003403.1,173.47,1.9296812174516484e-50
WP_336360721.1,173.47,1.9296812174516484e-50
WP_336358554.1,173.47,1.9296812174516484e-50
WP_336358104.1,173.47,1.9296812174516484e-50
WP_336352459.1,173.47,1.9296812174516484e-50
WP_336351532.1,173.47,1.9296812174516484e-50
WP_336349076.1,173.47,1.9296812174516484e-50
WP_336343277.1,173.47,1.9296812174516484e-50
WP_336339404.1,173.47,1.9296812174516484e-50
WP_336337496.1,173.47,1.9296812174516484e-50
WP_336336463.1,173.47,1.9296812174516484e-50
WP_336336311.1,173.47,1.9296812174516484e-50
WP_336330755.1,173.47,1.9296812174516484e-50
WP_336329403.1,173.47,1.9296812174516484e-50
WP_336327168.1,173.47,1.9296812174516484e-50
WP_336136633.1,173.47,1.9296812174516484e-50
WP_336134744.1,173.47,1.9296812174516484e-50
WP_336037954.1,173.47,1.9296812174516484e-50
WP_336035325.1,173.47,1.9296812174516484e-50
WP_336024391.1,173.47,1.9296812174516484e-50
WP_336022547.1,173.47,1.9296812174516484e-50
WP_336001746.1,173.47,1.9296812174516484e-50
WP_336000127.1,173.47,1.9296812174516484e-50
WP_334114822.1,173.47,1.9296812174516484e-50
WP_332897872.1,173.47,1.9296812174516484e-50
WP_332448485.1,173.47,1.9296812174516484e-50
WP_332370223.1,173.47,1.9296812174516484e-50
WP_332323972.1,173.47,1.9296812174516484e-50
WP_332323246.1,173.47,1.9296812174516484e-50
WP_332313167.1,173.47,1.9296812174516484e-50
WP_332313154.1,173.47,1.9296812174516484e-50
WP_331236108.1,173.47,1.9296812174516484e-50
WP_331235933.1,173.47,1.9296812174516484e-50
WP_330991833.1,173.47,1.9296812174516484e-50
WP_330989797.1,173.47,1.9296812174516484e-50
WP_330631307.1,173.47,1.9296812174516484e-50
WP_328821445.1,173.47,1.9296812174516484e-50
WP_327053263.1,173.47,1.9296812174516484e-50
WP_327053049.1,173.47,1.9296812174516484e-50
WP_326544631.1,173.47,1.9296812174516484e-50
WP_325378167.1,173.47,1.9296812174516484e-50
WP_324758150.1,173.47,1.9296812174516484e-50
WP_324756505.1,173.47,1.9296812174516484e-50
WP_324756373.1,173.47,1.9296812174516484e-50
WP_324666126.1,173.47,1.9296812174516484e-50
WP_324663641.1,173.47,1.9296812174516484e-50
WP_324662465.1,173.47,1.9296812174516484e-50
WP_324579016.1,173.47,1.9296812174516484e-50
WP_324530355.1,173.47,1.9296812174516484e-50
WP_324450909.1,173.47,1.9296812174516484e-50
WP_324450496.1,173.47,1.9296812174516484e-50
WP_324306046.1,173.47,1.9296812174516484e-50
WP_324306028.1,173.47,1.9296812174516484e-50
WP_323675579.1,173.47,1.9296812174516484e-50
WP_323674526.1,173.47,1.9296812174516484e-50
WP_323382919.1,173.47,1.9296812174516484e-50
WP_323191644.1,173.47,1.9296812174516484e-50
WP_323174546.1,173.47,1.9296812174516484e-50
WP_323171906.1,173.47,1.9296812174516484e-50
WP_322531034.1,173.47,1.9296812174516484e-50
WP_321353470.1,173.47,1.9296812174516484e-50
WP_321169696.1,173.47,1.9296812174516484e-50
WP_319540107.1,173.47,1.9296812174516484e-50
WP_319377751.1,173.47,1.9296812174516484e-50
WP_318620748.1,173.47,1.9296812174516484e-50
WP_318570784.1,173.47,1.9296812174516484e-50
WP_318569729.1,173.47,1.9296812174516484e-50
WP_318568713.1,173.47,1.9296812174516484e-50
WP_318568214.1,173.47,1.9296812174516484e-50
WP_318536894.1,173.47,1.9296812174516484e-50
WP_317650967.1,173.47,1.9296812174516484e-50
WP_317650140.1,173.47,1.9296812174516484e-50
WP_317296224.1,173.47,1.9296812174516484e-50
WP_315910512.1,173.47,1.9296812174516484e-50
WP_315908990.1,173.47,1.9296812174516484e-50
WP_315343279.1,173.47,1.9296812174516484e-50
WP_313693668.1,173.47,1.9296812174516484e-50
WP_313686157.1,173.47,1.9296812174516484e-50
WP_313684925.1,173.47,1.9296812174516484e-50
WP_312909925.1,173.47,1.9296812174516484e-50
WP_312907570.1,173.47,1.9296812174516484e-50
WP_312620872.1,173.47,1.9296812174516484e-50
WP_312619128.1,173.47,1.9296812174516484e-50
WP_312618938.1,173.47,1.9296812174516484e-50
WP_312617850.1,173.47,1.9296812174516484e-50
WP_312616833.1,173.47,1.9296812174516484e-50
WP_312616585.1,173.47,1.9296812174516484e-50
WP_311173631.1,173.47,1.9296812174516484e-50
WP_311173104.1,173.47,1.9296812174516484e-50
WP_311170608.1,173.47,1.9296812174516484e-50
WP_311136048.1,173.47,1.9296812174516484e-50
WP_310927877.1,173.47,1.9296812174516484e-50
WP_310925194.1,173.47,1.9296812174516484e-50
WP_310924738.1,173.47,1.9296812174516484e-50
WP_310920591.1,173.47,1.9296812174516484e-50
WP_310919591.1,173.47,1.9296812174516484e-50
WP_310907922.1,173.47,1.9296812174516484e-50
WP_310906584.1,173.47,1.9296812174516484e-50
WP_310901043.1,173.47,1.9296812174516484e-50
WP_310900122.1,173.47,1.9296812174516484e-50
WP_310898643.1,173.47,1.9296812174516484e-50
WP_310898429.1,173.47,1.9296812174516484e-50
WP_310896787.1,173.47,1.9296812174516484e-50
WP_310896387.1,173.47,1.9296812174516484e-50
WP_310896278.1,173.47,1.9296812174516484e-50
WP_310896225.1,173.47,1.9296812174516484e-50
WP_310894699.1,173.47,1.9296812174516484e-50
WP_310893865.1,173.47,1.9296812174516484e-50
WP_310675469.1,173.47,1.9296812174516484e-50
WP_310562336.1,173.47,1.9296812174516484e-50
WP_306706777.1,173.47,1.9296812174516484e-50
WP_306704376.1,173.47,1.9296812174516484e-50
WP_304911321.1,173.47,1.9296812174516484e-50
WP_301678234.1,173.47,1.9296812174516484e-50
WP_301663407.1,173.47,1.9296812174516484e-50
WP_300237097.1,173.47,1.9296812174516484e-50
WP_299334189.1,173.47,1.9296812174516484e-50
WP_299266015.1,173.47,1.9296812174516484e-50
WP_299236430.1,173.47,1.9296812174516484e-50
WP_298665829.1,173.47,1.9296812174516484e-50
WP_297534390.1,173.47,1.9296812174516484e-50
WP_297508485.1,173.47,1.9296812174516484e-50
WP_292737398.1,173.47,1.9296812174516484e-50
WP_292521967.1,173.47,1.9296812174516484e-50
WP_292392800.1,173.47,1.9296812174516484e-50
WP_290819286.1,173.47,1.9296812174516484e-50
WP_290813668.1,173.47,1.9296812174516484e-50
WP_287911933.1,173.47,1.9296812174516484e-50
WP_287908453.1,173.47,1.9296812174516484e-50
WP_285928195.1,173.47,1.9296812174516484e-50
WP_285270500.1,173.47,1.9296812174516484e-50
WP_284014844.1,173.47,1.9296812174516484e-50
WP_284006731.1,173.47,1.9296812174516484e-50
WP_278492216.1,173.47,1.9296812174516484e-50
WP_277027583.1,173.47,1.9296812174516484e-50
WP_276301174.1,173.47,1.9296812174516484e-50
WP_276237779.1,173.47,1.9296812174516484e-50
WP_276223049.1,173.47,1.9296812174516484e-50
WP_274323395.1,173.47,1.9296812174516484e-50
WP_274323028.1,173.47,1.9296812174516484e-50
WP_272985513.1,173.47,1.9296812174516484e-50
WP_267640573.1,173.47,1.9296812174516484e-50
WP_265581782.1,173.47,1.9296812174516484e-50
WP_265580511.1,173.47,1.9296812174516484e-50
WP_263020431.1,173.47,1.9296812174516484e-50
WP_263018414.1,173.47,1.9296812174516484e-50
WP_261597884.1,173.47,1.9296812174516484e-50
WP_260593411.1,173.47,1.9296812174516484e-50
WP_260592927.1,173.47,1.9296812174516484e-50
WP_257742337.1,173.47,1.9296812174516484e-50
WP_256533490.1,173.47,1.9296812174516484e-50
WP_256393514.1,173.47,1.9296812174516484e-50
WP_256201803.1,173.47,1.9296812174516484e-50
WP_255193900.1,173.47,1.9296812174516484e-50
WP_255168438.1,173.47,1.9296812174516484e-50
WP_254864568.1,173.47,1.9296812174516484e-50
WP_254807771.1,173.47,1.9296812174516484e-50
WP_253478097.1,173.47,1.9296812174516484e-50
WP_253245339.1,173.47,1.9296812174516484e-50
WP_250872794.1,173.47,1.9296812174516484e-50
WP_250595965.1,173.47,1.9296812174516484e-50
WP_250141983.1,173.47,1.9296812174516484e-50
WP_248652682.1,173.47,1.9296812174516484e-50
WP_248649715.1,173.47,1.9296812174516484e-50
WP_247730495.1,173.47,1.9296812174516484e-50
WP_247002992.1,173.47,1.9296812174516484e-50
WP_243680547.1,173.47,1.9296812174516484e-50
WP_242492804.1,173.47,1.9296812174516484e-50
WP_239524389.1,173.47,1.9296812174516484e-50
WP_237179435.1,173.47,1.9296812174516484e-50
WP_234297988.1,173.47,1.9296812174516484e-50
WP_232700649.1,173.47,1.9296812174516484e-50
WP_232589999.1,173.47,1.9296812174516484e-50
WP_230893412.1,173.47,1.9296812174516484e-50
WP_230892732.1,173.47,1.9296812174516484e-50
WP_230888981.1,173.47,1.9296812174516484e-50
WP_229122041.1,173.47,1.9296812174516484e-50
WP_227133612.1,173.47,1.9296812174516484e-50
WP_224214934.1,173.47,1.9296812174516484e-50
WP_223301551.1,173.47,1.9296812174516484e-50
WP_220680876.1,173.47,1.9296812174516484e-50
WP_220599764.1,173.47,1.9296812174516484e-50
WP_220588766.1,173.47,1.9296812174516484e-50
WP_218779277.1,173.47,1.9296812174516484e-50
WP_218779262.1,173.47,1.9296812174516484e-50
WP_218778800.1,173.47,1.9296812174516484e-50
WP_214065089.1,173.47,1.9296812174516484e-50
WP_214041473.1,173.47,1.9296812174516484e-50
WP_214040941.1,173.47,1.9296812174516484e-50
WP_214036285.1,173.47,1.9296812174516484e-50
WP_211530505.1,173.47,1.9296812174516484e-50
WP_211311589.1,173.47,1.9296812174516484e-50
WP_209690047.1,173.47,1.9296812174516484e-50
WP_209673572.1,173.47,1.9296812174516484e-50
WP_209631059.1,173.47,1.9296812174516484e-50
WP_209629260.1,173.47,1.9296812174516484e-50
WP_208626457.1,173.47,1.9296812174516484e-50
WP_207591963.1,173.47,1.9296812174516484e-50
WP_200530757.1,173.47,1.9296812174516484e-50
WP_198061521.1,173.47,1.9296812174516484e-50
WP_198061051.1,173.47,1.9296812174516484e-50
WP_197425562.1,173.47,1.9296812174516484e-50
WP_193803579.1,173.47,1.9296812174516484e-50
WP_192819263.1,173.47,1.9296812174516484e-50
WP_191450770.1,173.47,1.9296812174516484e-50
WP_188977498.1,173.47,1.9296812174516484e-50
WP_188876374.1,173.47,1.9296812174516484e-50
WP_188852043.1,173.47,1.9296812174516484e-50
WP_188851062.1,173.47,1.9296812174516484e-50
WP_184230150.1,173.47,1.9296812174516484e-50
WP_181693199.1,173.47,1.9296812174516484e-50
WP_181504233.1,173.47,1.9296812174516484e-50
WP_179919416.1,173.47,1.9296812174516484e-50
WP_179919075.1,173.47,1.9296812174516484e-50
WP_179909437.1,173.47,1.9296812174516484e-50
WP_179909182.1,173.47,1.9296812174516484e-50
WP_179908926.1,173.47,1.9296812174516484e-50
WP_179908760.1,173.47,1.9296812174516484e-50
WP_179208109.1,173.47,1.9296812174516484e-50
WP_179205349.1,173.47,1.9296812174516484e-50
WP_179169662.1,173.47,1.9296812174516484e-50
WP_178916252.1,173.47,1.9296812174516484e-50
WP_178289932.1,173.47,1.9296812174516484e-50
WP_176789418.1,173.47,1.9296812174516484e-50
WP_176788812.1,173.47,1.9296812174516484e-50
WP_175266655.1,173.47,1.9296812174516484e-50
WP_170098296.1,173.47,1.9296812174516484e-50
WP_170097681.1,173.47,1.9296812174516484e-50
WP_170094895.1,173.47,1.9296812174516484e-50
WP_170093290.1,173.47,1.9296812174516484e-50
WP_170084060.1,173.47,1.9296812174516484e-50
WP_170083850.1,173.47,1.9296812174516484e-50
WP_167837260.1,173.47,1.9296812174516484e-50
WP_167816228.1,173.47,1.9296812174516484e-50
WP_167815926.1,173.47,1.9296812174516484e-50
